Name,Website,Phone,WhatsApp,Address,Map,Description,Category,Images
دار الموسيقى,,"03-4865-378
03-4857-828
0122-3232-875
03-5436-622",,"83 ش شبرا, شبرا, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%AF%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89/1027?position=39&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
دار الموسيقى العربية,,"0111-7120-442
0100-5130-837",,"8 ش كنيسة الاقباط متفرع من ش سعد زغلول, محطة الرمل, الاسكندرية.",https://yellowpages.com.eg/ar/profile/%D8%AF%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9/32643?position=40&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
دندنة سنتر لتعليم العزف والغناء,,"03-3924-129
03-3937-679
0122-3791-086",,"3 ميدان الحصرى - المحور المركزى, الحى السابع, السادس من اكتوبر, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%AF%D9%86%D8%AF%D9%86%D8%A9-%D8%B3%D9%86%D8%AA%D8%B1-%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D8%A7%D9%84%D8%B9%D8%B2%D9%81-%D9%88%D8%A7%D9%84%D8%BA%D9%86%D8%A7%D8%A1/621542?position=41&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
دنيا الموسيقى الحديثة للتجارة,,"02-2634-7470
0101-5578-873
0128-2044-742
0122-4339-882",https://web.whatsapp.com/send?phone=+201223791086,"27 ش سيدى المتولى, امتداد ش فؤاد, العطارين, الاسكندرية.",https://yellowpages.com.eg/ar/profile/%D8%AF%D9%86%D9%8A%D8%A7-%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89-%D8%A7%D9%84%D8%AD%D8%AF%D9%8A%D8%AB%D8%A9-%D9%84%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9/147505?position=42&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
دى ام دى اكاديمى,,"02-2737-0336
0122-8853-889",,"23 ش السباق، متفرع من ش الحجاز, المريلاند, مصر الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%AF%D9%89-%D8%A7%D9%85-%D8%AF%D9%89-%D8%A7%D9%83%D8%A7%D8%AF%D9%8A%D9%85%D9%89/554020?position=43&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
ديستنجو,http://www.distingomusic.com/,0109-2600-491,,"114 ش 26 يوليو, الزمالك, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%AF%D9%8A%D8%B3%D8%AA%D9%86%D8%AC%D9%88/221820?position=44&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
ذا روك لبرامج البيانو,,"02-2393-5342
02-2392-5342
02-2393-5396",,", محلة زياد, المحلة الكبرى, الغربية.",https://yellowpages.com.eg/ar/profile/%D8%B0%D8%A7-%D8%B1%D9%88%D9%83-%D9%84%D8%A8%D8%B1%D8%A7%D9%85%D8%AC-%D8%A7%D9%84%D8%A8%D9%8A%D8%A7%D9%86%D9%88/667480?position=45&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
ركن الموسيقى,,0109-1776-727,,"39 ش طلعت حرب, وسط البلد, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B1%D9%83%D9%86-%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89/94912?position=46&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
سالم ميوزيك,,0122-7925-855,,"62 ش بورسعيد, الشهداء, المنوفية.",https://yellowpages.com.eg/ar/profile/%D8%B3%D8%A7%D9%84%D9%85-%D9%85%D9%8A%D9%88%D8%B2%D9%8A%D9%83/552564?position=47&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
ستوديو شابلن,,"0122-0862-451
0100-0933-945",,"20 ش عبد الله ابو السعود, تريومف, مصر الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D8%AA%D9%88%D8%AF%D9%8A%D9%88-%D8%B4%D8%A7%D8%A8%D9%84%D9%86/553259?position=48&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
سوناتا ميوزيك سنتر,,"02-2516-3278
0106-5331-965
0100-6362-870
0100-1860-264",,"4 ش 9, الدور 3, ثكنات المعادى, المعادى, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%88%D9%86%D8%A7%D8%AA%D8%A7-%D9%85%D9%8A%D9%88%D8%B2%D9%8A%D9%83-%D8%B3%D9%86%D8%AA%D8%B1/356116?position=49&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
سيمفونى لندن كولدج اوف ميوزيك,,0122-4674-147,,"4 ش 275 - الدور 9 شقة 902, المعادى الجديدة, المعادى, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%8A%D9%85%D9%81%D9%88%D9%86%D9%89-%D9%84%D9%86%D8%AF%D9%86-%D9%83%D9%88%D9%84%D8%AF%D8%AC-%D8%A7%D9%88%D9%81-%D9%85%D9%8A%D9%88%D8%B2%D9%8A%D9%83/102579?position=50&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
سيمو للالات الموسيقية,,"02-2970-1796
0122-3409-850
0120-0055-080",,"14 ش مسجد ابو الخير متفرع من ش فيصل, المساحة, فيصل, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%8A%D9%85%D9%88-%D9%84%D9%84%D8%A7%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9/243187?position=51&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
شمس للاجهزة الصوتية والالات الموسيقية,,0115-1193-306,,"1 /4 ش اللاسلكى, المعادى الجديدة, المعادى, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B4%D9%85%D8%B3-%D9%84%D9%84%D8%A7%D8%AC%D9%87%D8%B2%D8%A9-%D8%A7%D9%84%D8%B5%D9%88%D8%AA%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%A7%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9/226917?position=52&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
شمس للالات الموسيقية,,02-2703-8894,,"القطعة 316 ش التسعين الجنوبى, التجمع الخامس, القاهرة الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B4%D9%85%D8%B3-%D9%84%D9%84%D8%A7%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9/662845?position=53&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
صلاح العسال للفنون الموسيقية,,0100-4393-960,,"3 ش عبد المنعم رياض, العرب, المعادى, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B5%D9%84%D8%A7%D8%AD-%D8%A7%D9%84%D8%B9%D8%B3%D8%A7%D9%84-%D9%84%D9%84%D9%81%D9%86%D9%88%D9%86-%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9/224880?position=54&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
صوت الفن,,"02-2390-0974
0100-4002-624",,"الشارع الجديد, الباجور, المنوفية.",https://yellowpages.com.eg/ar/profile/%D8%B5%D9%88%D8%AA-%D8%A7%D9%84%D9%81%D9%86/299567?position=55&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
صوت الموسيقى,,0100-1297-933,,"168 ش القلعة, العتبة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B5%D9%88%D8%AA-%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89/161941?position=56&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
صول ميوزيك,,0128-0412-359,,"9 ش 1 - ميدان فيكتوريا, شبرا, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B5%D9%88%D9%84-%D9%85%D9%8A%D9%88%D8%B2%D9%8A%D9%83/117674?position=57&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
صولو للالات الموسيقية,,"02-3335-6884
02-3338-7327
02-3335-6964",,"15 طريق كفر طهرمس, الطالبية, فيصل, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%B5%D9%88%D9%84%D9%88-%D9%84%D9%84%D8%A7%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9/595878?position=58&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
عبد الغفار سبلايز,http://www.ghaffarsupplies.com/,"02-2794-4948
02-2795-4078",,"122 ش التحرير - الدور 3, الدقى, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D8%BA%D9%81%D8%A7%D8%B1-%D8%B3%D8%A8%D9%84%D8%A7%D9%8A%D8%B2/461968?position=59&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
عبد الغفار للتوريدات,,"0122-3789-937
0111-0886-077",,"39 ش البستان, باب اللوق, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D8%BA%D9%81%D8%A7%D8%B1-%D9%84%D9%84%D8%AA%D9%88%D8%B1%D9%8A%D8%AF%D8%A7%D8%AA/19731?position=60&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
فتحى امين,,"02-2262-3993
0102-3820-601",,"ش خالد بن الوليد, فيصل, الجيزة.",https://yellowpages.com.eg/ar/profile/%D9%81%D8%AA%D8%AD%D9%89-%D8%A7%D9%85%D9%8A%D9%86/400287?position=61&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
فرانك سنتر للموسيقى والفنون,,0127-4467-778,,"7 ش يوسف عباس, مدينة نصر, القاهرة.",https://yellowpages.com.eg/ar/profile/%D9%81%D8%B1%D8%A7%D9%86%D9%83-%D8%B3%D9%86%D8%AA%D8%B1-%D9%84%D9%84%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89-%D9%88%D8%A7%D9%84%D9%81%D9%86%D9%88%D9%86/515376?position=62&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
فلكس ميوزيك,,"0100-6441-901
02-3337-7123
0100-2212-358",,", داون تاون - مبنى H5, وسط البلد, الجونة.",https://yellowpages.com.eg/ar/profile/%D9%81%D9%84%D9%83%D8%B3-%D9%85%D9%8A%D9%88%D8%B2%D9%8A%D9%83/187598?position=63&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
فلويد ميوزيك ستور,http://www.floydmusicstore.net/,"02-2401-1807
0120-0643-032
0102-2630-333
02-2401-1856",,"16 ابراج الخالدية - ميدان المساحة , الدقى, الجيزة.",https://yellowpages.com.eg/ar/profile/%D9%81%D9%84%D9%88%D9%8A%D8%AF-%D9%85%D9%8A%D9%88%D8%B2%D9%8A%D9%83-%D8%B3%D8%AA%D9%88%D8%B1/234647?position=64&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
فنون ارتس سنتر,http://www.finooncenter.com/,"03-5914-554
03-5919-529
0122-8537-888",,"5 ش اليرموك, متفرع من ش عباس العقاد, المنطقة الاولى, مدينة نصر, القاهرة.",https://yellowpages.com.eg/ar/profile/%D9%81%D9%86%D9%88%D9%86-%D8%A7%D8%B1%D8%AA%D8%B3-%D8%B3%D9%86%D8%AA%D8%B1/374061?position=65&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
فيفو للالات الموسيقية,,"0122-4919-053
0109-4492-793",,"10 ش دلتا, سبورتنج, الاسكندرية.",https://yellowpages.com.eg/ar/profile/%D9%81%D9%8A%D9%81%D9%88-%D9%84%D9%84%D8%A7%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9/40921?position=66&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
كاريوكى مصر,,0101-9988-444,,"44 ش اسكندرية، متفرع من ش خاتم المرسلين الدور 5, العمرانية الغربية, الهرم, الجيزة.",https://yellowpages.com.eg/ar/profile/%D9%83%D8%A7%D8%B1%D9%8A%D9%88%D9%83%D9%89-%D9%85%D8%B5%D8%B1/634188?position=67&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
كامنجا ايجيبت للالات الموسيقية,,"02-2241-4373
0122-3196-366
02-2258-3959",,"128 ش مصطفى النحاس, مدينة نصر, القاهرة.",https://yellowpages.com.eg/ar/profile/%D9%83%D8%A7%D9%85%D9%86%D8%AC%D8%A7-%D8%A7%D9%8A%D8%AC%D9%8A%D8%A8%D8%AA-%D9%84%D9%84%D8%A7%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9/596762?position=68&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
كلاس,,"0128-9026-130
0111-1857-775
0106-8407-110",,"ش العباسيين, ميدان الاسماعيلية, مصر الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D9%83%D9%84%D8%A7%D8%B3/63417?position=69&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
كلاسيك سنتر,https://classiccentermusic.blogspot.com/,"02-2180-5330
0122-4511-115
0102-0234-121
0102-0234-120",,"فيلا 139, المجاورة الثانية, الحى الاول شرق, مدينة الشروق, القاهرة.",https://yellowpages.com.eg/ar/profile/%D9%83%D9%84%D8%A7%D8%B3%D9%8A%D9%83-%D8%B3%D9%86%D8%AA%D8%B1/397554?position=70&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
ليجاتو مصر للموسيقى والفنون,,"02-2241-6035
0128-0175-477",,"11 ش رفعت صالح توفيق, ميدان الحجاز, مصر الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D9%84%D9%8A%D8%AC%D8%A7%D8%AA%D9%88-%D9%85%D8%B5%D8%B1-%D9%84%D9%84%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89-%D9%88%D8%A7%D9%84%D9%81%D9%86%D9%88%D9%86/382388?position=71&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
مؤسسة الطوخى للموسيقى,,"02-2201-8513
0114-7584-404
0128-3666-567
02-2201-8513",,"63 ش هارون الرشيد , ميدان الجامع, مصر الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D9%85%D8%A4%D8%B3%D8%B3%D8%A9-%D8%A7%D9%84%D8%B7%D9%88%D8%AE%D9%89-%D9%84%D9%84%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89/210606?position=72&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
ماستر وان,,"0101-7728-216
0101-7740-210",https://web.whatsapp.com/send?phone=+201283666567,"3 ش على عبد الرحيم, متفرع من ش شبرا, شبرا, القاهرة.",https://yellowpages.com.eg/ar/profile/%D9%85%D8%A7%D8%B3%D8%AA%D8%B1-%D9%88%D8%A7%D9%86/347642?position=73&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
مركز اداجيو لتعليم الموسيقى,,"02-2266-7544
02-2266-8649
0120-6777-788
0120-0673-904",,"6 ش الملكة فريدة - مدينة المعراج, زهراء المعادى, المعادى, القاهرة.",https://yellowpages.com.eg/ar/profile/%D9%85%D8%B1%D9%83%D8%B2-%D8%A7%D8%AF%D8%A7%D8%AC%D9%8A%D9%88-%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89/489611?position=74&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
مركز القاهرة لتعليم الموسيقى,http://www.cairomusiccenter.com/,"0100-5194-518
0100-9778-000",,"14 عمارات هديكو مصر - ش الزهور متفرع من طريق المطار, مساكن شيراتون, مصر الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D9%85%D8%B1%D9%83%D8%B2-%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9-%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89/56649?position=75&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
مركز المعادى الموسيقى,,"0109-2022-324
0122-3683-139",,"31 ش 199, دجلة, المعادى, القاهرة.",https://yellowpages.com.eg/ar/profile/%D9%85%D8%B1%D9%83%D8%B2-%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D8%AF%D9%89-%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89/54863?position=76&key=%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89&mod=category&categoryId=2690,,الات موسيقية وتعليم موسيقى,
