Name,Website,Phone,WhatsApp,Address,Map,Description,Category,Images
ايه جى اس للملابس,,0101-1598-851,https://web.whatsapp.com/send?phone=+201112514293,", ., دار السلام, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%8A%D9%87-%D8%AC%D9%89-%D8%A7%D8%B3-%D9%84%D9%84%D9%85%D9%84%D8%A7%D8%A8%D8%B3/650997?position=110&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
ايه كلاس,,15071,https://web.whatsapp.com/send?phone=+201148163377,", ., مدينة نصر, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A7%D9%8A%D9%87-%D9%83%D9%84%D8%A7%D8%B3/660878?position=111&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بابا حروب,https://papa-group.com/,0115-1175-226,,", اونلاين ستور, مدينة نصر, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D8%A7%D8%A8%D8%A7-%D8%AD%D8%B1%D9%88%D8%A8/668135?position=112&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بابولات ايجيبت,http://www.babolategypt.com/,02-2526-0585,,", ., الماظة, مصر الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D8%A7%D8%A8%D9%88%D9%84%D8%A7%D8%AA-%D8%A7%D9%8A%D8%AC%D9%8A%D8%A8%D8%AA/474026?position=113&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
باتيرو,,"0102-0736-085
0109-2673-072",,", ., وسط البلد, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D8%A7%D8%AA%D9%8A%D8%B1%D9%88/680325?position=114&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بالهنا والرضا,,0109-7640-045,,", ., السادس من اكتوبر, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D8%A7%D9%84%D9%87%D9%86%D8%A7-%D9%88%D8%A7%D9%84%D8%B1%D8%B6%D8%A7/630634?position=115&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بامبكينيو للملابس,http://www.pumpkinu.com/,0122-1683-686,,", ., المعادى, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D8%A7%D9%85%D8%A8%D9%83%D9%8A%D9%86%D9%8A%D9%88-%D9%84%D9%84%D9%85%D9%84%D8%A7%D8%A8%D8%B3/571557?position=116&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بان ابج,https://banabug1.com/,0102-0256-686,,", ., المطرية, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D8%A7%D9%86-%D8%A7%D8%A8%D8%AC/672265?position=117&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
باى باى اونلاين,https://buy-by-onl2ne.almatjar.store/ar,0120-3731-924,,", ., وسط البلد, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D8%A7%D9%89-%D8%A8%D8%A7%D9%89-%D8%A7%D9%88%D9%86%D9%84%D8%A7%D9%8A%D9%86/673414?position=118&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
باى بايك,http://www.bybikeeats.com/,0127-5397-001,,", ., الماظة, مصر الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D8%A7%D9%89-%D8%A8%D8%A7%D9%8A%D9%83/489839?position=119&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بايونير تراف,https://pioneertrav.com/,0120-0347-777,,", ., وسط البلد, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D8%A7%D9%8A%D9%88%D9%86%D9%8A%D8%B1-%D8%AA%D8%B1%D8%A7%D9%81/683205?position=120&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
برايم كارد,https://prime-cart.online/,0111-2588-084,https://web.whatsapp.com/send?phone=+201203731924,"ش المحطة, برج الزهايرة, قلين, كفر الشيخ.",https://yellowpages.com.eg/ar/profile/%D8%A8%D8%B1%D8%A7%D9%8A%D9%85-%D9%83%D8%A7%D8%B1%D8%AF/702282?position=121&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
برجر يورك,,"0115-0609-447
0103-0372-093
0100-2855-652
0109-3768-889",https://web.whatsapp.com/send?phone=+201275397001,", ., ارض الجولف, مصر الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D8%B1%D8%AC%D8%B1-%D9%8A%D9%88%D8%B1%D9%83/614596?position=122&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بروتين بوكس,,0102-2580-263,https://web.whatsapp.com/send?phone=+201200347777,", ., شبرا, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D8%B1%D9%88%D8%AA%D9%8A%D9%86-%D8%A8%D9%88%D9%83%D8%B3/607096?position=123&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بروفيشنال للترجمة,,0101-8324-989,,", ., وسط البلد, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D8%B1%D9%88%D9%81%D9%8A%D8%B4%D9%86%D8%A7%D9%84-%D9%84%D9%84%D8%AA%D8%B1%D8%AC%D9%85%D8%A9/487785?position=124&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بريتش برجر,,0120-0696-728,,", ., مدينة نصر, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D8%B1%D9%8A%D8%AA%D8%B4-%D8%A8%D8%B1%D8%AC%D8%B1/628147?position=125&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بريجا كيك,,0115-6565-827,,", ., السادس من اكتوبر, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D8%B1%D9%8A%D8%AC%D8%A7-%D9%83%D9%8A%D9%83/650260?position=126&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بريدفاست,https://www.breadfast.com/ar/,"0122-6255-102
0109-0499-115",,"1 ش محمد طلعت سالم, المنطقة الاولى, مدينة نصر, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D8%B1%D9%8A%D8%AF%D9%81%D8%A7%D8%B3%D8%AA/686121?position=127&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
برينتس اون مى,,0109-8633-227,https://web.whatsapp.com/send?phone=+201018324989,", ., دجلة, المعادى, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D8%B1%D9%8A%D9%86%D8%AA%D8%B3-%D8%A7%D9%88%D9%86-%D9%85%D9%89/583734?position=128&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بست رود للعقارات,,0102-2472-372,https://web.whatsapp.com/send?phone=+201200696728,", ., التجمع الخامس, القاهرة الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D8%B3%D8%AA-%D8%B1%D9%88%D8%AF-%D9%84%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D8%A7%D8%AA/513291?position=129&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بسمة هاند ميد,,0128-8286-090,https://web.whatsapp.com/send?phone=+201156565827,", ., السادس من اكتوبر, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D8%B3%D9%85%D8%A9-%D9%87%D8%A7%D9%86%D8%AF-%D9%85%D9%8A%D8%AF/639273?position=130&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بسيونى للديكورات,,"0127-5869-096
0155-3040-894",https://web.whatsapp.com/send?phone=+201226255102,", ., غمره, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D8%B3%D9%8A%D9%88%D9%86%D9%89-%D9%84%D9%84%D8%AF%D9%8A%D9%83%D9%88%D8%B1%D8%A7%D8%AA/651240?position=131&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بلازا هوم وير,,0101-4958-084,https://web.whatsapp.com/send?phone=+201098633227,", ., فيصل, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%84%D8%A7%D8%B2%D8%A7-%D9%87%D9%88%D9%85-%D9%88%D9%8A%D8%B1/683032?position=132&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بلكونة,,0102-1538-372,https://web.whatsapp.com/send?phone=+201022472372,", ., القاهرة الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%84%D9%83%D9%88%D9%86%D8%A9/666405?position=133&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بلو بوك ستور,http://www.bluebookstores.com/,0114-5625-656,https://web.whatsapp.com/send?phone=+201288286090,", ., وسط البلد, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%84%D9%88-%D8%A8%D9%88%D9%83-%D8%B3%D8%AA%D9%88%D8%B1/669211?position=134&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بلوم ميديا,,"0100-9556-993
0115-2726-333",,", ., سموحة, الاسكندرية.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%84%D9%88%D9%85-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7/660890?position=135&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بنت البلد,,0106-7060-717,,", ., الجيزة, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%86%D8%AA-%D8%A7%D9%84%D8%A8%D9%84%D8%AF/673930?position=136&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بوتو سوشى,,0111-1494-426,,"., وسط البلد, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%88%D8%AA%D9%88-%D8%B3%D9%88%D8%B4%D9%89/659205?position=137&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بوتيك ديه ساك,,"0103-0430-112
0155-8455-703",https://web.whatsapp.com/send?phone=+201145625656,", ., السادس من اكتوبر, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%88%D8%AA%D9%8A%D9%83-%D8%AF%D9%8A%D9%87-%D8%B3%D8%A7%D9%83/672262?position=138&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بودى ارت للديكور,,0106-8555-514,https://web.whatsapp.com/send?phone=+201009556993,", ., فيصل, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%88%D8%AF%D9%89-%D8%A7%D8%B1%D8%AA-%D9%84%D9%84%D8%AF%D9%8A%D9%83%D9%88%D8%B1/654634?position=139&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بورتو فاشون,,0111-4825-556,https://web.whatsapp.com/send?phone=+201067060717,", ., العصافرة بحرى, الاسكندرية.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%88%D8%B1%D8%AA%D9%88-%D9%81%D8%A7%D8%B4%D9%88%D9%86/668250?position=140&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بوزو سيلفر,,0102-7720-202,,", ., المنشية, الاسكندرية.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%88%D8%B2%D9%88-%D8%B3%D9%8A%D9%84%D9%81%D8%B1/521167?position=141&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بوك ستور,https://bookynotes.com/,0100-0068-365,,", ., العاصمة الادارية, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%88%D9%83-%D8%B3%D8%AA%D9%88%D8%B1/674785?position=142&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بوم بوم كروشية,,"0111-1341-420
0100-5490-311
0103-0924-121",,", ., المقطم, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%88%D9%85-%D8%A8%D9%88%D9%85-%D9%83%D8%B1%D9%88%D8%B4%D9%8A%D8%A9/504192?position=143&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بوم جوستو كوفى,,0120-1705-482,https://web.whatsapp.com/send?phone=+201114825556,", ., كوبرى القبة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%88%D9%85-%D8%AC%D9%88%D8%B3%D8%AA%D9%88-%D9%83%D9%88%D9%81%D9%89/670933?position=144&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بون شوب,,0122-2227-625,https://web.whatsapp.com/send?phone=+201027720202,", ., جسر السويس, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%88%D9%86-%D8%B4%D9%88%D8%A8/657413?position=145&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بونبوناية دوت كوم,http://www.bonbonaya.com/,0106-4921-571,https://web.whatsapp.com/send?phone=+201000068365,", ., وسط البلد, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%88%D9%86%D8%A8%D9%88%D9%86%D8%A7%D9%8A%D8%A9-%D8%AF%D9%88%D8%AA-%D9%83%D9%88%D9%85/551851?position=146&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بى اتش ستور,https://ph-store.net/,"0102-4050-443
0120-1992-133",,", ., الهرم, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%89-%D8%A7%D8%AA%D8%B4-%D8%B3%D8%AA%D9%88%D8%B1/673431?position=147&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بى ام سوق,https://pmsouq.com/,"0122-2619-324
0127-4616-528",,", قرية صهرجت الكبرى, ميت غمر, الدقهلية.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%89-%D8%A7%D9%85-%D8%B3%D9%88%D9%82/701059?position=148&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بى ايه اف دولز,https://pafdolls.com/,"0109-0362-890
0155-3517-627",,", ., الشيخ زايد, السادس من اكتوبر, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%89-%D8%A7%D9%8A%D9%87-%D8%A7%D9%81-%D8%AF%D9%88%D9%84%D8%B2/495803?position=149&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بى تى اس يوزد كار بارتس,,0101-1764-689,,", ., بور فؤاد, بور سعيد.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%89-%D8%AA%D9%89-%D8%A7%D8%B3-%D9%8A%D9%88%D8%B2%D8%AF-%D9%83%D8%A7%D8%B1-%D8%A8%D8%A7%D8%B1%D8%AA%D8%B3/657542?position=150&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بى كريتيف,http://www.becreative-development.com/,0122-2230-402,,", ., مصر الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%89-%D9%83%D8%B1%D9%8A%D8%AA%D9%8A%D9%81/475492?position=151&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بي نيشتى للديكور,,0127-6606-858,,", ., المرج, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%8A-%D9%86%D9%8A%D8%B4%D8%AA%D9%89-%D9%84%D9%84%D8%AF%D9%8A%D9%83%D9%88%D8%B1/647473?position=152&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بى وان,http://www.be1os.com/base.htm,0100-4850-808,,", ., فيصل, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%89-%D9%88%D8%A7%D9%86/669890?position=153&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بيت النحل,,0122-7780-018,https://web.whatsapp.com/send?phone=+201011764689,", ., فيصل, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%8A%D8%AA-%D8%A7%D9%84%D9%86%D8%AD%D9%84/546705?position=154&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بيتر مجدى,https://petermagdi.com/,0100-6730-903,https://web.whatsapp.com/send?phone=+201222230402,", ., مصر الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%8A%D8%AA%D8%B1-%D9%85%D8%AC%D8%AF%D9%89/659310?position=155&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بيتر نبيل فوتوجرافى,,"16258
0109-2442-246",https://web.whatsapp.com/send?phone=+201276606858,", ., التجمع الخامس, القاهرة الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%8A%D8%AA%D8%B1-%D9%86%D8%A8%D9%8A%D9%84-%D9%81%D9%88%D8%AA%D9%88%D8%AC%D8%B1%D8%A7%D9%81%D9%89/658104?position=156&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بيتزا ماكاكو,,0109-4750-336,,", ., المعادى, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%8A%D8%AA%D8%B2%D8%A7-%D9%85%D8%A7%D9%83%D8%A7%D9%83%D9%88/637251?position=157&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بيتس لاونج,http://www.pets-lounge.com/,0100-0710-997,https://web.whatsapp.com/send?phone=+201227780018,", ., وسط البلد, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%8A%D8%AA%D8%B3-%D9%84%D8%A7%D9%88%D9%86%D8%AC/391483?position=158&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بيج سايز ارم,,0101-7962-597,https://web.whatsapp.com/send?phone=+201006730903,", ., المهندسين, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%8A%D8%AC-%D8%B3%D8%A7%D9%8A%D8%B2-%D8%A7%D8%B1%D9%85/625976?position=159&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بيرلتز ايجيبت,http://www.berlitzegypt.com/,"055-3947-120
0100-2168-343
0128-4751-116
0109-5816-277",,"., مساكن شيراتون, مصر الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%8A%D8%B1%D9%84%D8%AA%D8%B2-%D8%A7%D9%8A%D8%AC%D9%8A%D8%A8%D8%AA/447587?position=160&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بيزنس بوومينج,,0155-9939-345,https://web.whatsapp.com/send?phone=+201094750336,", اونلاين ستور, المرج, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%8A%D8%B2%D9%86%D8%B3-%D8%A8%D9%88%D9%88%D9%85%D9%8A%D9%86%D8%AC/694621?position=161&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
بيسوناج فريش فود,http://www.pisonaj.com/,"0109-6966-177
02-2624-3281",,", ., التجمع الخامس, القاهرة الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%A8%D9%8A%D8%B3%D9%88%D9%86%D8%A7%D8%AC-%D9%81%D8%B1%D9%8A%D8%B4-%D9%81%D9%88%D8%AF/582158?position=162&key=%D8%AA%D8%B3%D9%88%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA&mod=category&categoryId=9897,,تسوق عبر الانترنت,
