Name,Website,Phone,WhatsApp,Address,Map,Description,Category,Images
تالنت اوت سورسنج,https://talent-int.com/?fbclid=IwAR1A9MHlNG5mfakNZ8N67JIffWvJyeLLSUlVRk2rgDetIhjKH6iPE7T7ECY,"02-3387-9503
02-3387-9731",https://web.whatsapp.com/send?phone=+201280800145,"4 ش الاميرة فادية, متفرع من ش ابو الهول السياحى, مشعل, الهرم, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%AA%D8%A7%D9%84%D9%86%D8%AA-%D8%A7%D9%88%D8%AA-%D8%B3%D9%88%D8%B1%D8%B3%D9%86%D8%AC/480121?position=32&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
تايم شوب,,"02-3384-9288
02-3388-8860
02-3386-2888",,"20 ش عز الدين عمر, الهرم, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%AA%D8%A7%D9%8A%D9%85-%D8%B4%D9%88%D8%A8/170954?position=33&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
تايم شوت,,"02-2273-6157
0102-0206-366
02-2273-6158",,"20 برج المروة - ش الهرم, الهرم, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%AA%D8%A7%D9%8A%D9%85-%D8%B4%D9%88%D8%AA/120757?position=34&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
تلى كونكت,,"02-3749-9625
0111-0529-971
02-3749-9625
02-3749-9626",,"ابراج السراج - برج 2 ش عطية الصوالحى, متفرع من ش مكرم عبيد, الحى الثامن, مدينة نصر, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%AA%D9%84%D9%89-%D9%83%D9%88%D9%86%D9%83%D8%AA/187444?position=35&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
تليفونى,http://www.telfoni.com.eg/,0111-9992-725,,"98 برج الدقى الادارى - ش التحرير - الدور 2, الدقى, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%AA%D9%84%D9%8A%D9%81%D9%88%D9%86%D9%89/405119?position=36&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
توب سابورت,,"02-3302-2327
02-3344-9585",https://web.whatsapp.com/send?phone=+201119992725,"4 ش الخليل, متفرع من ش الحرية, حلمية الزيتون, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%AA%D9%88%D8%A8-%D8%B3%D8%A7%D8%A8%D9%88%D8%B1%D8%AA/636836?position=37&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
تيلي مول,,"02-2594-8800
02-2594-8808",,"20 ش الغيث, العجوزة, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%AA%D9%8A%D9%84%D9%8A-%D9%85%D9%88%D9%84/128847?position=38&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
تيليبيرفورمانس ايجيبت,http://www.teleperformance.com/en-us/egypt,"0111-0007-689
0100-0049-707",,"ش ورش التليفونات, شبرا, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%AA%D9%8A%D9%84%D9%8A%D8%A8%D9%8A%D8%B1%D9%81%D9%88%D8%B1%D9%85%D8%A7%D9%86%D8%B3-%D8%A7%D9%8A%D8%AC%D9%8A%D8%A8%D8%AA/149587?position=39&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
جاردنيا للتسويق عبر الهاتف,,0122-3844-436,https://web.whatsapp.com/send?phone=+201110007689,"5 ابراج عثمان كورنيش النيل, كورنيش المعادى, المعادى, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%AC%D8%A7%D8%B1%D8%AF%D9%86%D9%8A%D8%A7-%D9%84%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81/389189?position=40&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
جاز اوت سورسنج,,"02-3337-0531
02-3568-1151",,"22 ش عباس العقاد, مدينة نصر, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%AC%D8%A7%D8%B2-%D8%A7%D9%88%D8%AA-%D8%B3%D9%88%D8%B1%D8%B3%D9%86%D8%AC/671399?position=41&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
جراند جروب,,"02-2434-3475
0122-2402-302
02-2270-2657",,"19 ش اسامة بن زيد, الهرم, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%AC%D8%B1%D8%A7%D9%86%D8%AF-%D8%AC%D8%B1%D9%88%D8%A8/196936?position=42&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
جلوبال كونتاكت,http://www.globalcontacteg.net/,02-2322-1830,,"115 ش مصر والسودان, حدائق القبة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%AC%D9%84%D9%88%D8%A8%D8%A7%D9%84-%D9%83%D9%88%D9%86%D8%AA%D8%A7%D9%83%D8%AA/260933?position=43&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
جو بارتنرز,,"02-2267-1000
0100-0170-421
02-2267-1000",,"23 ش مصدق - الدور 9, الدقى, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%AC%D9%88-%D8%A8%D8%A7%D8%B1%D8%AA%D9%86%D8%B1%D8%B2/388171?position=44&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
جوبيتر كونتاكتت سنتر,http://www.jupiter-cc.com/,"0115-0208-669
0100-8068-658",,"مربع 1172 - - عمارة 11 - الدور 2, مساكن شيراتون, مصر الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%AC%D9%88%D8%A8%D9%8A%D8%AA%D8%B1-%D9%83%D9%88%D9%86%D8%AA%D8%A7%D9%83%D8%AA%D8%AA-%D8%B3%D9%86%D8%AA%D8%B1/539209?position=45&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
جى سى اس كول سنتر,https://globexcallcentersolution.com/,"02-2622-8883
02-2622-8884
02-2622-8885
02-2622-8886",https://web.whatsapp.com/send?phone=+201150208669,"1 أ ش الشيخ حمزه فتح الله, متفرع من ش مصر والسودان, حدائق القبة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%AC%D9%89-%D8%B3%D9%89-%D8%A7%D8%B3--%D9%83%D9%88%D9%84-%D8%B3%D9%86%D8%AA%D8%B1/655532?position=46&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
خدمات نفس اليوم,,"02-3346-4660
02-3302-5239",,"3 أ عمارات الفاروقية - , جسر السويس, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D9%86%D9%81%D8%B3-%D8%A7%D9%84%D9%8A%D9%88%D9%85/166970?position=47&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
دريم تى فى شوب,http://www.dreamtvshop.com/,"02-2128-3380
0101-6660-062
0101-6660-059",,"22 ش ابو المحاسن الشاذلى, المهندسين, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%AF%D8%B1%D9%8A%D9%85-%D8%AA%D9%89-%D9%81%D9%89-%D8%B4%D9%88%D8%A8/134949?position=48&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
ديلز اوت سورسنج,https://www.dealsoutsourcing.com/,"02-3337-0921
0100-0225-071
02-3337-0531",https://web.whatsapp.com/send?phone=+201016660059,"25 هـ/1 ش شكرى عبد الحليم, تقسيم اللاسلكى, المعادى الجديدة, المعادى, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%AF%D9%8A%D9%84%D8%B2-%D8%A7%D9%88%D8%AA-%D8%B3%D9%88%D8%B1%D8%B3%D9%86%D8%AC/669278?position=49&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
رنين,,02-3796-6667,,"3 ش الاوقاف ميدان الدقى, الدقى, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%B1%D9%86%D9%8A%D9%86/233633?position=50&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
ريبل ايجيبت,http://www.ripple.company/,"0100-7186-067
0128-3265-827",,"القطعة 31, الشيخ زايد, السادس من اكتوبر, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%B1%D9%8A%D8%A8%D9%84-%D8%A7%D9%8A%D8%AC%D9%8A%D8%A8%D8%AA/624630?position=51&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
سنترال الصفا,,0128-2696-111,,"4 ش ابو بكر الصديق, البراجيل, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%86%D8%AA%D8%B1%D8%A7%D9%84-%D8%A7%D9%84%D8%B5%D9%81%D8%A7/560267?position=52&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
سنترال المصطفى,,"02-2366-1868
02-2366-1860",,"21 ش ابو بكر الصديق, البراجيل, الجيزة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%86%D8%AA%D8%B1%D8%A7%D9%84-%D8%A7%D9%84%D9%85%D8%B5%D8%B7%D9%81%D9%89/560228?position=53&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
سنترو كايرو,http://www.centroglobalsolutions.com/,"02-2482-3020
0100-0921-651",,"21 طريق مصر حلوان الزراعى, المعادى, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%86%D8%AA%D8%B1%D9%88-%D9%83%D8%A7%D9%8A%D8%B1%D9%88/581760?position=54&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
سوق جروب,,"03-4228-144
0111-6208-888",,"237 ش رمسيس, وسط البلد, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B3%D9%88%D9%82-%D8%AC%D8%B1%D9%88%D8%A8/141075?position=55&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
شركة اشترلى دوت كوم,http://www.eshtereely.com/new,02-2276-9700,,"9 ابراج المستقبل - برج 5 - ش جلال الدسوقى - الدور 8 شقة 801, وابور المياه, الاسكندرية.",https://yellowpages.com.eg/ar/profile/%D8%B4%D8%B1%D9%83%D8%A9-%D8%A7%D8%B4%D8%AA%D8%B1%D9%84%D9%89-%D8%AF%D9%88%D8%AA-%D9%83%D9%88%D9%85/354755?position=56&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
ضن,,"02-2517-9830
0120-0040-111
02-2517-9830",,"55 ِش احمد الصاوى, متفرع من ش مكرم عبيد, مدينة نصر, القاهرة.",https://yellowpages.com.eg/ar/profile/%D8%B6%D9%86/395726?position=57&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
فاتيل,,"02-2322-6050
0120-3175-555
02-2322-6059",,"5 ب ش 199, دجلة, المعادى, القاهرة.",https://yellowpages.com.eg/ar/profile/%D9%81%D8%A7%D8%AA%D9%8A%D9%84/574417?position=58&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
فايبرمى - الشرق الاوسط لخدمات الاتصالات,http://www.fiberme.net/,02-2636-5592,,"حى 3/4 - عمارة 1, التجمع الخامس, القاهرة الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D9%81%D8%A7%D9%8A%D8%A8%D8%B1%D9%85%D9%89-_-%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%A7%D9%88%D8%B3%D8%B7-%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%A7%D8%AA%D8%B5%D8%A7%D9%84%D8%A7%D8%AA/463478?position=59&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
فرست للتجارة,,"02-2267-9887
02-2267-9907
02-2267-9908",,"27 ش ابن الحكم, حلمية الزيتون, القاهرة.",https://yellowpages.com.eg/ar/profile/%D9%81%D8%B1%D8%B3%D8%AA-%D9%84%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9/139131?position=60&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
فونكس لخدمات الاتصالات,,"0111-1124-201
0111-7774-300",,"بلوك 8 - مربع 1140 ش عبد الحميد بدوى, مساكن شيراتون, مصر الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D9%81%D9%88%D9%86%D9%83%D8%B3-%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%A7%D8%AA%D8%B5%D8%A7%D9%84%D8%A7%D8%AA/462477?position=61&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
فينشر كابيتال,http://www.venturecapitalco.com/,"0103-2870-152
0103-2870-153",,"ميدان العباسية، برج التطبيقين، الدور 17, عباسية, القاهرة.",https://yellowpages.com.eg/ar/profile/%D9%81%D9%8A%D9%86%D8%B4%D8%B1-%D9%83%D8%A7%D8%A8%D9%8A%D8%AA%D8%A7%D9%84/591055?position=62&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
فيوجن جلوبال سيرفيسيز,http://www.fgsltd.com/,"02-2495-9202
02-2495-9660",,"المحور المركزى, الحى العاشر, السادس من اكتوبر, الجيزة.",https://yellowpages.com.eg/ar/profile/%D9%81%D9%8A%D9%88%D8%AC%D9%86-%D8%AC%D9%84%D9%88%D8%A8%D8%A7%D9%84-%D8%B3%D9%8A%D8%B1%D9%81%D9%8A%D8%B3%D9%8A%D8%B2/577492?position=63&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
كرنفال تلى شوب,,"0100-0003-130
0111-0000-389",,"ميدان الالف مسكن, مصر الجديدة, القاهرة.",https://yellowpages.com.eg/ar/profile/%D9%83%D8%B1%D9%86%D9%81%D8%A7%D9%84-%D8%AA%D9%84%D9%89-%D8%B4%D9%88%D8%A8/129436?position=64&key=%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B3%D9%88%D9%8A%D9%82-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D9%88%D8%A7%D9%84%D8%AA%D9%84%D9%8A%D9%81%D8%B2%D9%8A%D9%88%D9%86&mod=category&categoryId=652,,مراكز اتصال تسويق عبر الهاتف والتليفزيون,
